pitcher,pitch_type,n_pitches,usage_rate,velo_mean,velo_std,spin_mean,spin_std,ivb_mean,ivb_std,hb_mean,hb_std,extension_mean,p_throws
455119,FS,150,0.15789473684210525,88.23733333333332,0.9968101248763114,1584.5342465753424,188.65429665573433,2.46,2.2075635693568776,-10.6976,2.539669608063381,6.688000000000001,R
455119,SI,127,0.1336842105263158,94.14960629921258,0.9062283618214173,2180.1825396825398,80.3522645150615,10.832125984251967,2.0533150238520643,-14.79307086614173,2.042053709401638,6.621259842519684,R
455119,ST,28,0.029473684210526315,84.27142857142857,1.0416714285605442,2576.964285714286,166.0750571373516,-4.221428571428572,3.471184784698707,12.407142857142858,4.264750313687219,6.371428571428573,R
458677,FC,127,0.15137067938021453,91.4543307086614,1.0705847612560246,2372.165354330709,73.60067759560494,13.238740157480311,2.370720536148754,-3.1048818897637793,2.0242525040678525,6.139370078740159,L
458677,FF,389,0.4636471990464839,94.47352185089973,1.004471029514893,2251.344473007712,84.65304935131822,18.909100257069408,1.425975687942479,5.179434447300771,2.0666494345948845,6.095115681233934,L
458677,FS,42,0.050059594755661505,85.16190476190475,1.2710572478428515,1123.2619047619048,152.3700661217351,3.0342857142857143,3.5438831828853052,10.768571428571429,3.133373909342632,6.333333333333333,L
458677,SL,281,0.33492252681764006,87.98042704626334,1.414090253679588,2291.6512455516013,97.650832453186,2.9470462633451957,2.3235385947781215,-2.1352313167259784,2.1750904824893516,6.194661921708185,L
471911,CH,249,0.23076923076923078,85.13775100401608,1.047395272619579,1268.7991967871485,152.53648373526903,1.6457831325301202,2.9780365854689834,-7.669397590361446,2.223816112762309,6.760642570281125,R
471911,CU,90,0.08341056533827618,77.73666666666668,1.5008948641588546,2569.722222222222,100.630822425202,-6.053333333333334,3.265002710049291,8.206666666666665,3.2339116051096575,6.648888888888889,R
471911,FC,38,0.03521779425393883,89.47368421052632,0.874158811264591,2378.184210526316,71.44374285130316,9.757894736842106,1.9269008276066022,0.5494736842105263,1.8560215332051497,6.786842105263157,R
471911,FF,202,0.1872103799814643,91.50940594059405,1.112104653243358,2192.6435643564355,105.84834586123921,12.194257425742576,1.9487336602716976,-5.091089108910891,2.8501360362017665,6.687623762376238,R
471911,SI,256,0.23725671918443003,90.4625,0.9201875341685601,2078.63671875,96.13302088912846,4.90875,2.320199788557772,-13.5571875,2.6520991131332843,6.7265625,R
471911,SL,242,0.2242817423540315,84.63347107438015,1.4330695435278855,2356.8223140495866,99.21558235567042,4.4042975206611565,2.98444009815843,2.5026446280991737,2.290940399635173,6.753941908713694,R
472610,FF,22,0.018410041841004185,96.58636363636361,1.1568822858772723,2230.3636363636365,72.40004305085898,15.289090909090907,1.588383152441828,-7.079999999999999,2.3427456419460353,6.527272727272727,R
472610,FS,284,0.23765690376569037,88.3112676056338,1.8051006879133362,1328.6760563380283,164.09352884598331,4.5257746478873235,2.7384275810912913,-9.593661971830986,4.204923158480477,6.591901408450704,R
472610,SI,521,0.43598326359832634,96.35969289827256,1.592635425266829,2187.443378119002,99.58672853013898,10.598003838771593,2.148358015211547,-14.238080614203454,2.071644311899925,6.567370441458734,R
472610,ST,368,0.3079497907949791,82.67146739130435,1.3141759133992845,2460.875,89.99092067433644,3.0740217391304347,2.4168859013235577,11.84641304347826,2.1346024684095237,6.496739130434783,R
476594,FC,26,0.4406779661016949,88.85384615384616,1.0397040999171911,2392.269230769231,60.1648121029611,6.498461538461539,1.460136136961735,-0.9876923076923076,2.289531493895304,6.2846153846153845,R
